time,Rn_air__Bqm3,Rn_gw__Bqm3,Rn_offshore__Bqm3,Ra226_wat__Bqm3,Ra226_sed__Bqg,Rn_exch__Bqm3,Rn_wat__Bqm3,temp_wat__C,sal_wat,wind__ms,depth__m,f_mix_exp__Bqm2hr,gw60__m,winddir,windspgust,airtempavg,relhumavg,precip,hgrad,waveht__m,,
3/1/14 10:00,0.17,1000,0.17,0.17,,,,,,2.2,0.726,0,0.938784,82,11.18,19.9,78,0,1.212784,2.24173267,,
3/1/14 11:00,0.17,1000,0.17,0.17,,,,,,2.208333333,0.717,0,0.926592,84.5,11.36625,19.77916667,78.29166667,1.142916667,1.209592,2.244195295,,
3/1/14 12:00,0.17,1000,0.17,0.17,,,,,,2.216666667,0.786,0,0.908304,87,11.5525,19.65833333,78.58333333,2.285833333,1.122304,2.245225025,,
3/1/14 13:00,0.17,1000,0.17,0.17,,,,,,2.225,0.892,0,0.890016,89.5,11.73875,19.5375,78.875,3.42875,0.998016,2.239063574,,
3/1/14 14:00,0.17,1000,0.17,0.17,,,,,,2.233333333,1.04,0,0.874776,92,11.925,19.41666667,79.16666667,4.571666667,0.834776,2.229879452,,
3/1/14 15:00,0.17,1000,0.17,0.17,,,,,,2.241666667,1.156,0,0.86868,94.5,12.11125,19.29583333,79.45833333,5.714583333,0.71268,2.219108416,,
3/1/14 16:00,0.17,1000,0.17,0.17,,,,,,2.25,1.25,0,0.86868,97,12.2975,19.175,79.75,6.8575,0.61868,2.206472231,,
3/1/14 17:00,0.17,1000,0.17,0.17,,,,,,2.258333333,1.261,0,0.877824,99.5,12.48375,19.05416667,80.04166667,8.000416667,0.616824,2.187281919,,
3/1/14 18:00,0.17,1000,0.17,0.17,,,,,,2.266666667,1.195,0,0.890016,102,12.67,18.93333333,80.33333333,9.143333333,0.695016,2.173014713,,
3/1/14 19:00,0.17,1000,0.17,0.17,,,,,,2.275,1.058,0,0.902208,104.5,12.85625,18.8125,80.625,10.28625,0.844208,2.152576281,,
3/1/14 20:00,0.17,1000,0.17,0.17,,,,,,2.283333333,0.916,0,0.9144,107,13.0425,18.69166667,80.91666667,11.42916667,0.9984,2.13380201,,
3/1/14 21:00,0.17,1000,0.17,0.17,,,,,,2.291666667,0.807,0,0.9144,109.5,13.22875,18.57083333,81.20833333,12.57208333,1.1074,2.112848593,,
3/1/14 22:00,0.17,1000,0.17,0.17,,,,,,2.3,0.738,0,0.908304,112,13.415,18.45,81.5,13.715,1.170304,2.092679573,,
3/1/14 23:00,0.17,1000,0.17,0.17,,,,,,2.308333333,0.744,0,0.896112,114.5,13.60125,18.32916667,81.79166667,14.85791667,1.152112,1.667899323,,
3/2/14 0:00,0.17,1000,0.17,0.17,,,,,,2.316666667,0.831,0,0.880872,117,13.7875,18.20833333,82.08333333,16.00083333,1.049872,1.667899323,,
3/2/14 1:00,0.17,1000,0.17,0.17,,,,,,2.325,0.931,0,0.865632,119.5,13.97375,18.0875,82.375,17.14375,0.934632,2.017788721,,
3/2/14 2:00,0.17,1000,0.17,0.17,,,,,,2.333333333,1.078,0,0.856488,122,14.16,17.96666667,82.66666667,18.28666667,0.778488,2.013352228,,
3/2/14 3:00,0.17,1000,0.17,0.17,,,,,,2.341666667,1.253,0,0.85344,124.5,14.34625,17.84583333,82.95833333,19.42958333,0.60044,1.993636085,,
3/2/14 4:00,0.17,1000,0.17,0.17,,,,,,2.35,1.357,0,0.862584,127,14.5325,17.725,83.25,20.5725,0.505584,1.973288489,,
3/2/14 5:00,0.17,1000,0.17,0.17,,,,,,2.358333333,1.404,0,0.877824,129.5,14.71875,17.60416667,83.54166667,21.71541667,0.473824,1.949554277,,
3/2/14 6:00,0.17,1000,0.17,0.17,,,,,,2.366666667,1.329,0,0.896112,132,14.905,17.48333333,83.83333333,22.85833333,0.567112,1.925207091,,
3/2/14 7:00,0.17,1000,0.17,0.17,,,,,,2.375,1.222,0,0.9144,134.5,15.09125,17.3625,84.125,24.00125,0.6924,1.905044509,,
3/2/14 8:00,0.17,1000,0.17,0.17,,,,,,2.383333333,1.031,0,0.932688,137,15.2775,17.24166667,84.41666667,25.14416667,0.901688,1.889507247,,
3/2/14 9:00,0.17,1000,0.17,0.17,,,,,,2.391666667,0.881,0,0.941832,139.5,15.46375,17.12083333,84.70833333,26.28708333,1.060832,1.88069172,,
3/2/14 10:00,0.17,1000,0.17,0.17,,,,,,2.4,0.757,0,0.947928,142,15.65,17,85,27.43,1.190928,1.864146663,,
3/2/14 11:00,0.17,1000,0.17,0.17,,,,,,2.405416667,0.735,0,0.935736,145.875,15.66833333,17.03333333,84.58333333,26.40333333,1.200736,1.843037201,,
3/2/14 12:00,0.17,1000,0.17,0.17,,,,,,2.410833333,0.747,0,0.917448,149.75,15.68666667,17.06666667,84.16666667,25.37666667,1.170448,1.823044849,,
3/2/14 13:00,0.17,1000,0.17,0.17,,,,,,2.41625,0.832,0,0.905256,153.625,15.705,17.1,83.75,24.35,1.073256,1.803042603,,
3/2/14 14:00,0.17,1000,0.17,0.17,,,,,,2.421666667,0.984,0,0.890016,157.5,15.72333333,17.13333333,83.33333333,23.32333333,0.906016,1.780712439,,
3/2/14 15:00,0.17,1000,0.17,0.17,,,,,,2.427083333,1.135,0,0.880872,161.375,15.74166667,17.16666667,82.91666667,22.29666667,0.745872,1.757284952,,
3/2/14 16:00,0.17,1000,0.17,0.17,,,,,,2.4325,1.242,0,0.877824,165.25,15.76,17.2,82.5,21.27,0.635824,1.735978795,,
3/2/14 17:00,0.17,1000,0.17,0.17,,,,,,2.437916667,1.371,0,0.886968,169.125,15.77833333,17.23333333,82.08333333,20.24333333,0.515968,1.717568589,,
3/2/14 18:00,0.17,1000,0.17,0.17,,,,,,2.443333333,1.353,0,0.89916,173,15.79666667,17.26666667,81.66666667,19.21666667,0.54616,1.700163914,,
3/2/14 19:00,0.17,1000,0.17,0.17,,,,,,2.44875,1.218,0,0.917448,176.875,15.815,17.3,81.25,18.19,0.699448,1.678119493,,
3/2/14 20:00,0.17,1000,0.17,0.17,,,,,,2.454166667,1.107,0,0.932688,180.75,15.83333333,17.33333333,80.83333333,17.16333333,0.825688,1.660809947,,
3/2/14 21:00,0.17,1000,0.17,0.17,,,,,,2.459583333,1,0,0.94488,184.625,15.85166667,17.36666667,80.41666667,16.13666667,0.94488,1.641113473,,
3/2/14 22:00,0.17,1000,0.17,0.17,,,,,,2.465,0.927,0,0.947928,188.5,15.87,17.4,80,15.11,1.020928,1.625236465,,
3/2/14 23:00,0.17,1000,0.17,0.17,,,,,,2.470416667,0.825,0,0.94488,192.375,15.88833333,17.43333333,79.58333333,14.08333333,1.11988,1.009360267,,
3/3/14 0:00,0.17,1000,0.17,0.17,,,,,,2.475833333,0.835,0,0.935736,196.25,15.90666667,17.46666667,79.16666667,13.05666667,1.100736,1.009360267,,
3/3/14 1:00,0.17,1000,0.17,0.17,,,,,,2.48125,0.924,0,0.920496,200.125,15.925,17.5,78.75,12.03,0.996496,1.476320578,,
3/3/14 2:00,0.17,1000,0.17,0.17,,,,,,2.486666667,0.993,0,0.908304,204,15.94333333,17.53333333,78.33333333,11.00333333,0.915304,1.533147169,,
3/3/14 3:00,0.17,1000,0.17,0.17,,,,,,2.492083333,1.159,0,0.905256,207.875,15.96166667,17.56666667,77.91666667,9.976666667,0.746256,1.534522606,,
3/3/14 4:00,0.17,1000,0.17,0.17,,,,,,2.4975,1.338,0,0.905256,211.75,15.98,17.6,77.5,8.95,0.567256,1.525334073,,
3/3/14 5:00,0.17,1000,0.17,0.17,,,,,,2.502916667,1.349,0,0.9144,215.625,15.99833333,17.63333333,77.08333333,7.923333333,0.5654,1.517042352,,
3/3/14 6:00,0.17,1000,0.17,0.17,,,,,,2.508333333,1.361,0,0.926592,219.5,16.01666667,17.66666667,76.66666667,6.896666667,0.565592,1.50433488,,
3/3/14 7:00,0.17,1000,0.17,0.17,,,,,,2.51375,1.317,0,0.94488,223.375,16.035,17.7,76.25,5.87,0.62788,1.491038753,,
3/3/14 8:00,0.17,1000,0.17,0.17,,,,,,2.519166667,1.142,0,0.957072,227.25,16.05333333,17.73333333,75.83333333,4.843333333,0.815072,1.478381825,,
3/3/14 9:00,0.17,1000,0.17,0.17,,,,,,2.524583333,0.973,0,0.969264,231.125,16.07166667,17.76666667,75.41666667,3.816666667,0.996264,1.465831352,,
3/3/14 10:00,0.17,1000,0.17,0.17,,,,,,2.53,0.857,0,0.972312,235,16.09,17.8,75,2.79,1.115312,1.456567241,,
3/3/14 11:00,0.17,1000,0.17,0.17,,,,,,2.488333333,0.736,0,0.963168,229.7083333,15.68041667,17.75833333,75.25,2.67375,1.227168,1.449902726,,
3/3/14 12:00,0.17,1000,0.17,0.17,,,,,,2.446666667,0.738,0,0.950976,224.4166667,15.27083333,17.71666667,75.5,2.5575,1.212976,1.444609476,,
3/3/14 13:00,0.17,1000,0.17,0.17,,,,,,2.405,0.756,0,0.935736,219.125,14.86125,17.675,75.75,2.44125,1.179736,1.43999107,,
3/3/14 14:00,0.17,1000,0.17,0.17,,,,,,2.363333333,0.897,0,0.9144,213.8333333,14.45166667,17.63333333,76,2.325,1.0174,1.435754729,,
3/3/14 15:00,0.17,1000,0.17,0.17,,,,,,2.321666667,1.028,0,0.902208,208.5416667,14.04208333,17.59166667,76.25,2.20875,0.874208,1.430747939,,
3/3/14 16:00,0.17,1000,0.17,0.17,,,,,,2.28,1.181,0,0.893064,203.25,13.6325,17.55,76.5,2.0925,0.712064,1.425756527,,
3/3/14 17:00,0.17,1000,0.17,0.17,,,,,,2.238333333,1.31,0,0.896112,197.9583333,13.22291667,17.50833333,76.75,1.97625,0.586112,1.421687795,,
3/3/14 18:00,0.17,1000,0.17,0.17,,,,,,2.196666667,1.354,0,0.905256,192.6666667,12.81333333,17.46666667,77,1.86,0.551256,1.419005705,,
3/3/14 19:00,0.17,1000,0.17,0.17,,,,,,2.155,1.332,0,0.920496,187.375,12.40375,17.425,77.25,1.74375,0.588496,1.416284276,,
3/3/14 20:00,0.17,1000,0.17,0.17,,,,,,2.113333333,1.213,0,0.932688,182.0833333,11.99416667,17.38333333,77.5,1.6275,0.719688,1.416157318,,
3/3/14 21:00,0.17,1000,0.17,0.17,,,,,,2.071666667,1.101,0,0.947928,176.7916667,11.58458333,17.34166667,77.75,1.51125,0.846928,1.415676428,,
3/3/14 22:00,0.17,1000,0.17,0.17,,,,,,2.03,0.988,0,0.954024,171.5,11.175,17.3,78,1.395,0.966024,1.412451459,,
3/3/14 23:00,0.17,1000,0.17,0.17,,,,,,1.988333333,0.889,0,0.957072,166.2083333,10.76541667,17.25833333,78.25,1.27875,1.068072,0.831234051,,
3/4/14 0:00,0.17,1000,0.17,0.17,,,,,,1.946666667,0.837,0,0.950976,160.9166667,10.35583333,17.21666667,78.5,1.1625,1.113976,0.831234051,,
3/4/14 1:00,0.17,1000,0.17,0.17,,,,,,1.905,0.828,0,0.938784,155.625,9.94625,17.175,78.75,1.04625,1.110784,1.279612733,,
3/4/14 2:00,0.17,1000,0.17,0.17,,,,,,1.863333333,0.881,0,0.923544,150.3333333,9.536666667,17.13333333,79,0.93,1.042544,1.355394078,,
3/4/14 3:00,0.17,1000,0.17,0.17,,,,,,1.821666667,0.981,0,0.911352,145.0416667,9.127083333,17.09166667,79.25,0.81375,0.930352,1.363584352,,
3/4/14 4:00,0.17,1000,0.17,0.17,,,,,,1.78,1.076,0,0.902208,139.75,8.7175,17.05,79.5,0.6975,0.826208,1.356265617,,
3/4/14 5:00,0.17,1000,0.17,0.17,,,,,,1.738333333,1.175,0,0.902208,134.4583333,8.307916667,17.00833333,79.75,0.58125,0.727208,1.344474865,,
3/4/14 6:00,0.17,1000,0.17,0.17,,,,,,1.696666667,1.214,0,0.908304,129.1666667,7.898333333,16.96666667,80,0.465,0.694304,1.332650853,,
3/4/14 7:00,0.17,1000,0.17,0.17,,,,,,1.655,1.168,0,0.917448,123.875,7.48875,16.925,80.25,0.34875,0.749448,1.321365548,,
3/4/14 8:00,0.17,1000,0.17,0.17,,,,,,1.613333333,1.099,0,0.92964,118.5833333,7.079166667,16.88333333,80.5,0.2325,0.83064,1.311562611,,
3/4/14 9:00,0.17,1000,0.17,0.17,,,,,,1.571666667,0.977,0,0.935736,113.2916667,6.669583333,16.84166667,80.75,0.11625,0.958736,1.303847981,,
3/4/14 10:00,0.17,1000,0.17,0.17,,,,,,1.53,0.842,0,0.938784,108,6.26,16.8,81,0,1.096784,1.295477105,,
3/4/14 11:00,0.17,1000,0.17,0.17,,,,,,1.550833333,0.739,0,0.935736,110.75,6.297083333,16.825,80.54166667,0,1.196736,1.285893394,,
3/4/14 12:00,0.17,1000,0.17,0.17,,,,,,1.571666667,0.719,0,0.920496,113.5,6.334166667,16.85,80.08333333,0,1.201496,1.275590015,,
3/4/14 13:00,0.17,1000,0.17,0.17,,,,,,1.5925,0.726,0,0.905256,116.25,6.37125,16.875,79.625,0,1.179256,1.263547493,,
3/4/14 14:00,0.17,1000,0.17,0.17,,,,,,1.613333333,0.779,0,0.886968,119,6.408333333,16.9,79.16666667,0,1.107968,1.249648286,,
3/4/14 15:00,0.17,1000,0.17,0.17,,,,,,1.634166667,0.866,0,0.871728,121.75,6.445416667,16.925,78.70833333,0,1.005728,1.234319879,,
3/4/14 16:00,0.17,1000,0.17,0.17,,,,,,1.655,0.99,0,0.856488,124.5,6.4825,16.95,78.25,0,0.866488,1.218629075,,
3/4/14 17:00,0.17,1000,0.17,0.17,,,,,,1.675833333,1.144,0,0.85344,127.25,6.519583333,16.975,77.79166667,0,0.70944,1.200701428,,
3/4/14 18:00,0.17,1000,0.17,0.17,,,,,,1.696666667,1.226,0,0.859536,130,6.556666667,17,77.33333333,0,0.633536,1.181855513,,
3/4/14 19:00,0.17,1000,0.17,0.17,,,,,,1.7175,1.262,0,0.871728,132.75,6.59375,17.025,76.875,0,0.609728,1.162863327,,
3/4/14 20:00,0.17,1000,0.17,0.17,,,,,,1.738333333,1.261,0,0.886968,135.5,6.630833333,17.05,76.41666667,0,0.625968,1.144488288,,
3/4/14 21:00,0.17,1000,0.17,0.17,,,,,,1.759166667,1.184,0,0.902208,138.25,6.667916667,17.075,75.95833333,0,0.718208,1.125425054,,
3/4/14 22:00,0.17,1000,0.17,0.17,,,,,,1.78,1.071,0,0.917448,141,6.705,17.1,75.5,0,0.846448,1.106805278,,
3/4/14 23:00,0.17,1000,0.17,0.17,,,,,,1.800833333,1.005,0,0.926592,143.75,6.742083333,17.125,75.04166667,0,0.921592,0.556883348,,
3/5/14 0:00,0.17,1000,0.17,0.17,,,,,,1.821666667,0.907,0,0.92964,146.5,6.779166667,17.15,74.58333333,0,1.02264,0.556883348,,
3/5/14 1:00,0.17,1000,0.17,0.17,,,,,,1.8425,0.882,0,0.926592,149.25,6.81625,17.175,74.125,0,1.044592,0.926478578,,
3/5/14 2:00,0.17,1000,0.17,0.17,,,,,,1.863333333,0.876,0,0.917448,152,6.853333333,17.2,73.66666667,0,1.041448,0.997415377,,
3/5/14 3:00,0.17,1000,0.17,0.17,,,,,,1.884166667,0.908,0,0.905256,154.75,6.890416667,17.225,73.20833333,0,0.997256,0.999561621,,
3/5/14 4:00,0.17,1000,0.17,0.17,,,,,,1.905,0.992,0,0.896112,157.5,6.9275,17.25,72.75,0,0.904112,0.986149205,,
3/5/14 5:00,0.17,1000,0.17,0.17,,,,,,1.925833333,1.066,0,0.893064,160.25,6.964583333,17.275,72.29166667,0,0.827064,0.966576828,,
3/5/14 6:00,0.17,1000,0.17,0.17,,,,,,1.946666667,1.134,0,0.893064,163,7.001666667,17.3,71.83333333,0,0.759064,0.946519149,,
3/5/14 7:00,0.17,1000,0.17,0.17,,,,,,1.9675,1.118,0,0.89916,165.75,7.03875,17.325,71.375,0,0.78116,0.926576031,,
3/5/14 8:00,0.17,1000,0.17,0.17,,,,,,1.988333333,1.085,0,0.908304,168.5,7.075833333,17.35,70.91666667,0,0.823304,0.907705439,,
3/5/14 9:00,0.17,1000,0.17,0.17,,,,,,2.009166667,0.997,0,0.9144,171.25,7.112916667,17.375,70.45833333,0,0.9174,0.888280762,,
3/5/14 10:00,0.17,1000,0.17,0.17,,,,,,2.03,0.896,0,0.917448,174,7.15,17.4,70,0,1.021448,0.869768752,,
3/5/14 11:00,0.17,1000,0.17,0.17,,,,,,2.041666667,0.795,0,0.917448,171.125,7.224583333,17.45416667,70.375,0.285833333,1.122448,0.851118935,,
3/5/14 12:00,0.17,1000,0.17,0.17,,,,,,2.053333333,0.741,0,0.908304,168.25,7.299166667,17.50833333,70.75,0.571666667,1.167304,0.832513882,,
3/5/14 13:00,0.17,1000,0.17,0.17,,,,,,2.065,0.734,0,0.896112,165.375,7.37375,17.5625,71.125,0.8575,1.162112,0.813871099,,
3/5/14 14:00,0.17,1000,0.17,0.17,,,,,,2.076666667,0.744,0,0.880872,162.5,7.448333333,17.61666667,71.5,1.143333333,1.136872,0.795472396,,
3/5/14 15:00,0.17,1000,0.17,0.17,,,,,,2.088333333,0.839,0,0.865632,159.625,7.522916667,17.67083333,71.875,1.429166667,1.026632,0.776739849,,
3/5/14 16:00,0.17,1000,0.17,0.17,,,,,,2.1,0.961,0,0.85344,156.75,7.5975,17.725,72.25,1.715,0.89244,0.758006109,,
3/5/14 17:00,0.17,1000,0.17,0.17,,,,,,2.111666667,1.076,0,0.847344,153.875,7.672083333,17.77916667,72.625,2.000833333,0.771344,0.739471687,,
3/5/14 18:00,0.17,1000,0.17,0.17,,,,,,2.123333333,1.211,0,0.847344,151,7.746666667,17.83333333,73,2.286666667,0.636344,0.721392287,,
3/5/14 19:00,0.17,1000,0.17,0.17,,,,,,2.135,1.296,0,0.856488,148.125,7.82125,17.8875,73.375,2.5725,0.560488,0.703522576,,
3/5/14 20:00,0.17,1000,0.17,0.17,,,,,,2.146666667,1.315,0,0.871728,145.25,7.895833333,17.94166667,73.75,2.858333333,0.556728,0.685913337,,
3/5/14 21:00,0.17,1000,0.17,0.17,,,,,,2.158333333,1.292,0,0.886968,142.375,7.970416667,17.99583333,74.125,3.144166667,0.594968,0.669095171,,
3/5/14 22:00,0.17,1000,0.17,0.17,,,,,,2.17,1.241,0,0.902208,139.5,8.045,18.05,74.5,3.43,0.661208,0.653101398,,
3/5/14 23:00,0.17,1000,0.17,0.17,,,,,,2.181666667,1.138,0,0.917448,136.625,8.119583333,18.10416667,74.875,3.715833333,0.779448,0.297413928,,
3/6/14 0:00,0.17,1000,0.17,0.17,,,,,,2.193333333,1.059,0,0.926592,133.75,8.194166667,18.15833333,75.25,4.001666667,0.867592,0.297413928,,
3/6/14 1:00,0.17,1000,0.17,0.17,,,,,,2.205,0.984,0,0.932688,130.875,8.26875,18.2125,75.625,4.2875,0.948688,0.531768752,,
3/6/14 2:00,0.17,1000,0.17,0.17,,,,,,2.216666667,0.937,0,0.92964,128,8.343333333,18.26666667,76,4.573333333,0.99264,0.58167596,,
3/6/14 3:00,0.17,1000,0.17,0.17,,,,,,2.228333333,0.927,0,0.923544,125.125,8.417916667,18.32083333,76.375,4.859166667,0.996544,0.582182718,,
3/6/14 4:00,0.17,1000,0.17,0.17,,,,,,2.24,0.941,0,0.9144,122.25,8.4925,18.375,76.75,5.145,0.9734,0.572461976,,
3/6/14 5:00,0.17,1000,0.17,0.17,,,,,,2.251666667,1.001,0,0.908304,119.375,8.567083333,18.42916667,77.125,5.430833333,0.907304,0.561420096,,
3/6/14 6:00,0.17,1000,0.17,0.17,,,,,,2.263333333,1.038,0,0.905256,116.5,8.641666667,18.48333333,77.5,5.716666667,0.867256,0.550391091,,
3/6/14 7:00,0.17,1000,0.17,0.17,,,,,,2.275,1.055,0,0.905256,113.625,8.71625,18.5375,77.875,6.0025,0.850256,0.539300574,,
3/6/14 8:00,0.17,1000,0.17,0.17,,,,,,2.286666667,1.054,0,0.908304,110.75,8.790833333,18.59166667,78.25,6.288333333,0.854304,0.529100729,,
3/6/14 9:00,0.17,1000,0.17,0.17,,,,,,2.298333333,1.021,0,0.911352,107.875,8.865416667,18.64583333,78.625,6.574166667,0.890352,0.520063354,,
3/6/14 10:00,0.17,1000,0.17,0.17,,,,,,2.31,0.975,0,0.9144,105,8.94,18.7,79,6.86,0.9394,0.511763764,,
3/6/14 11:00,0.17,1000,0.17,0.17,,,,,,2.286666667,0.917,0,0.9144,104.0833333,8.92125,18.7125,79.25,6.690416667,0.9974,0.502818538,,
3/6/14 12:00,0.17,1000,0.17,0.17,,,,,,2.263333333,0.859,0,0.908304,103.1666667,8.9025,18.725,79.5,6.520833333,1.049304,0.494845254,,
3/6/14 13:00,0.17,1000,0.17,0.17,,,,,,2.24,0.803,0,0.89916,102.25,8.88375,18.7375,79.75,6.35125,1.09616,0.48527549,,
3/6/14 14:00,0.17,1000,0.17,0.17,,,,,,2.216666667,0.778,0,0.890016,101.3333333,8.865,18.75,80,6.181666667,1.112016,0.474872721,,
3/6/14 15:00,0.17,1000,0.17,0.17,,,,,,2.193333333,0.819,0,0.874776,100.4166667,8.84625,18.7625,80.25,6.012083333,1.055776,0.467672421,,
3/6/14 16:00,0.17,1000,0.17,0.17,,,,,,2.17,0.9,0,0.862584,99.5,8.8275,18.775,80.5,5.8425,0.962584,0.465082241,,
3/6/14 17:00,0.17,1000,0.17,0.17,,,,,,2.146666667,0.996,0,0.85344,98.58333333,8.80875,18.7875,80.75,5.672916667,0.85744,0.464911086,,
3/6/14 18:00,0.17,1000,0.17,0.17,,,,,,2.123333333,1.092,0,0.847344,97.66666667,8.79,18.8,81,5.503333333,0.755344,0.46441753,,
3/6/14 19:00,0.17,1000,0.17,0.17,,,,,,2.1,1.184,0,0.85344,96.75,8.77125,18.8125,81.25,5.33375,0.66944,0.46581657,,
3/6/14 20:00,0.17,1000,0.17,0.17,,,,,,2.076666667,1.259,0,0.862584,95.83333333,8.7525,18.825,81.5,5.164166667,0.603584,0.470610214,,
3/6/14 21:00,0.17,1000,0.17,0.17,,,,,,2.053333333,1.269,0,0.874776,94.91666667,8.73375,18.8375,81.75,4.994583333,0.605776,0.480351878,,
3/6/14 22:00,0.17,1000,0.17,0.17,,,,,,2.03,1.254,0,0.890016,94,8.715,18.85,82,4.825,0.636016,0.495948894,,
3/6/14 23:00,0.17,1000,0.17,0.17,,,,,,2.006666667,1.208,0,0.905256,93.08333333,8.69625,18.8625,82.25,4.655416667,0.697256,0.34075327,,
3/7/14 0:00,0.17,1000,0.17,0.17,,,,,,1.983333333,1.138,0,0.917448,92.16666667,8.6775,18.875,82.5,4.485833333,0.779448,0.34075327,,
3/7/14 1:00,0.17,1000,0.17,0.17,,,,,,1.96,1.052,0,0.92964,91.25,8.65875,18.8875,82.75,4.31625,0.87764,0.516021026,,
3/7/14 2:00,0.17,1000,0.17,0.17,,,,,,1.936666667,0.992,0,0.932688,90.33333333,8.64,18.9,83,4.146666667,0.940688,0.578243388,,
3/7/14 3:00,0.17,1000,0.17,0.17,,,,,,1.913333333,0.95,0,0.932688,89.41666667,8.62125,18.9125,83.25,3.977083333,0.982688,0.61512245,,
3/7/14 4:00,0.17,1000,0.17,0.17,,,,,,1.89,0.933,0,0.92964,88.5,8.6025,18.925,83.5,3.8075,0.99664,0.647906316,,
3/7/14 5:00,0.17,1000,0.17,0.17,,,,,,1.866666667,0.962,0,0.923544,87.58333333,8.58375,18.9375,83.75,3.637916667,0.961544,0.682916535,,
3/7/14 6:00,0.17,1000,0.17,0.17,,,,,,1.843333333,0.984,0,0.917448,86.66666667,8.565,18.95,84,3.468333333,0.933448,0.718612505,,
3/7/14 7:00,0.17,1000,0.17,0.17,,,,,,1.82,1.003,0,0.911352,85.75,8.54625,18.9625,84.25,3.29875,0.908352,0.752742661,,
3/7/14 8:00,0.17,1000,0.17,0.17,,,,,,1.796666667,1.007,0,0.908304,84.83333333,8.5275,18.975,84.5,3.129166667,0.901304,0.794295979,,
3/7/14 9:00,0.17,1000,0.17,0.17,,,,,,1.773333333,1.013,0,0.908304,83.91666667,8.50875,18.9875,84.75,2.959583333,0.895304,0.835181368,,
3/7/14 10:00,0.17,1000,0.17,0.17,,,,,,1.75,0.999,0,0.911352,83,8.49,19,85,2.79,0.912352,0.873364998,,
3/7/14 11:00,0.17,1000,0.17,0.17,,,,,,1.763333333,0.97,0,0.911352,85.79166667,8.602083333,18.99166667,84.95833333,2.769166667,0.941352,0.911724044,,
3/7/14 12:00,0.17,1000,0.17,0.17,,,,,,1.776666667,0.904,0,0.908304,88.58333333,8.714166667,18.98333333,84.91666667,2.748333333,1.004304,0.944457484,,
3/7/14 13:00,0.17,1000,0.17,0.17,,,,,,1.79,0.86,0,0.89916,91.375,8.82625,18.975,84.875,2.7275,1.03916,0.976105166,,
3/7/14 14:00,0.17,1000,0.17,0.17,,,,,,1.803333333,0.812,0,0.893064,94.16666667,8.938333333,18.96666667,84.83333333,2.706666667,1.081064,1.007859183,,
3/7/14 15:00,0.17,1000,0.17,0.17,,,,,,1.816666667,0.805,0,0.880872,96.95833333,9.050416667,18.95833333,84.79166667,2.685833333,1.075872,1.038009716,,
3/7/14 16:00,0.17,1000,0.17,0.17,,,,,,1.83,0.848,0,0.871728,99.75,9.1625,18.95,84.75,2.665,1.023728,1.069842888,,
3/7/14 17:00,0.17,1000,0.17,0.17,,,,,,1.843333333,0.898,0,0.859536,102.5416667,9.274583333,18.94166667,84.70833333,2.644166667,0.961536,1.093844009,,
3/7/14 18:00,0.17,1000,0.17,0.17,,,,,,1.856666667,0.997,0,0.85344,105.3333333,9.386666667,18.93333333,84.66666667,2.623333333,0.85644,1.113336636,,
3/7/14 19:00,0.17,1000,0.17,0.17,,,,,,1.87,1.109,0,0.850392,108.125,9.49875,18.925,84.625,2.6025,0.741392,1.126764847,,
3/7/14 20:00,0.17,1000,0.17,0.17,,,,,,1.883333333,1.188,0,0.856488,110.9166667,9.610833333,18.91666667,84.58333333,2.581666667,0.668488,1.138200713,,
3/7/14 21:00,0.17,1000,0.17,0.17,,,,,,1.896666667,1.23,0,0.865632,113.7083333,9.722916667,18.90833333,84.54166667,2.560833333,0.635632,1.146021558,,
3/7/14 22:00,0.17,1000,0.17,0.17,,,,,,1.91,1.277,0,0.877824,116.5,9.835,18.9,84.5,2.54,0.600824,1.149111105,,
3/7/14 23:00,0.17,1000,0.17,0.17,,,,,,1.923333333,1.263,0,0.890016,119.2916667,9.947083333,18.89166667,84.45833333,2.519166667,0.627016,0.882076515,,
3/8/14 0:00,0.17,1000,0.17,0.17,,,,,,1.936666667,1.226,0,0.905256,122.0833333,10.05916667,18.88333333,84.41666667,2.498333333,0.679256,0.882076515,,
3/8/14 1:00,0.17,1000,0.17,0.17,,,,,,1.95,1.154,0,0.920496,124.875,10.17125,18.875,84.375,2.4775,0.766496,1.095513178,,
3/8/14 2:00,0.17,1000,0.17,0.17,,,,,,1.963333333,1.074,0,0.92964,127.6666667,10.28333333,18.86666667,84.33333333,2.456666667,0.85564,1.112113667,,
3/8/14 3:00,0.17,1000,0.17,0.17,,,,,,1.976666667,0.987,0,0.935736,130.4583333,10.39541667,18.85833333,84.29166667,2.435833333,0.948736,1.131959034,,
3/8/14 4:00,0.17,1000,0.17,0.17,,,,,,1.99,0.924,0,0.935736,133.25,10.5075,18.85,84.25,2.415,1.011736,1.16838236,,
3/8/14 5:00,0.17,1000,0.17,0.17,,,,,,2.003333333,0.92,0,0.932688,136.0416667,10.61958333,18.84166667,84.20833333,2.394166667,1.012688,1.199543191,,
3/8/14 6:00,0.17,1000,0.17,0.17,,,,,,2.016666667,0.894,0,0.926592,138.8333333,10.73166667,18.83333333,84.16666667,2.373333333,1.032592,1.212526394,,
