time,Rn_air__Bqm3,Rn_air_err__Bqm3,Rn_gw__Bqm3,Rn_gw_err__Bqm3,Rn_offshore__Bqm3,Rn_offshore_err__Bqm3,Ra226_wat__Bqm3,Ra226_wat_err__Bqm3,Ra226_sed__Bqg,Ra226_sed_err__Bqg,Rn_exch__Bqm3,Rn_exch_err__Bqm3,Rn_wat__Bqm3,Rn_wat_err__Bqm3,temp_wat__C,temp_wat_err__C,sal_wat,sal_wat_err,wind__ms,wind_err__ms,depth__m,depth_err__m,f_mix_exp__Bqm2hr,f_mix_exp_err__Bqm2hr
2014-03-01 10:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.2,,0.726,,,
2014-03-01 11:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.208333333,,0.717,,,
2014-03-01 12:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.216666667,,0.786,,,
2014-03-01 13:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.225,,0.892,,,
2014-03-01 14:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.233333333,,1.04,,,
2014-03-01 15:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.241666667,,1.156,,,
2014-03-01 16:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.25,,1.25,,,
2014-03-01 17:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.258333333,,1.261,,,
2014-03-01 18:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.266666667,,1.195,,,
2014-03-01 19:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.275,,1.058,,,
2014-03-01 20:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.283333333,,0.916,,,
2014-03-01 21:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.291666667,,0.807,,,
2014-03-01 22:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.3,,0.738,,,
2014-03-01 23:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.308333333,,0.744,,,
2014-03-02 00:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.316666667,,0.831,,,
2014-03-02 01:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.325,,0.931,,,
2014-03-02 02:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.333333333,,1.078,,,
2014-03-02 03:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.341666667,,1.253,,,
2014-03-02 04:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.35,,1.357,,,
2014-03-02 05:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.358333333,,1.404,,,
2014-03-02 06:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.366666667,,1.329,,,
2014-03-02 07:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.375,,1.222,,,
2014-03-02 08:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.383333333,,1.031,,,
2014-03-02 09:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.391666667,,0.881,,,
2014-03-02 10:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.4,,0.757,,,
2014-03-02 11:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.405416667,,0.735,,,
2014-03-02 12:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.410833333,,0.747,,,
2014-03-02 13:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.41625,,0.832,,,
2014-03-02 14:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.421666667,,0.984,,,
2014-03-02 15:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.427083333,,1.135,,,
2014-03-02 16:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.4325,,1.242,,,
2014-03-02 17:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.437916667,,1.371,,,
2014-03-02 18:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.443333333,,1.353,,,
2014-03-02 19:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.44875,,1.218,,,
2014-03-02 20:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.454166667,,1.107,,,
2014-03-02 21:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.459583333,,1,,,
2014-03-02 22:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.465,,0.927,,,
2014-03-02 23:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.470416667,,0.825,,,
2014-03-03 00:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.475833333,,0.835,,,
2014-03-03 01:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.48125,,0.924,,,
2014-03-03 02:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.486666667,,0.993,,,
2014-03-03 03:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.492083333,,1.159,,,
2014-03-03 04:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.4975,,1.338,,,
2014-03-03 05:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.502916667,,1.349,,,
2014-03-03 06:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.508333333,,1.361,,,
2014-03-03 07:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.51375,,1.317,,,
2014-03-03 08:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.519166667,,1.142,,,
2014-03-03 09:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.524583333,,0.973,,,
2014-03-03 10:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.53,,0.857,,,
2014-03-03 11:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.488333333,,0.736,,,
2014-03-03 12:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.446666667,,0.738,,,
2014-03-03 13:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.405,,0.756,,,
2014-03-03 14:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.363333333,,0.897,,,
2014-03-03 15:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.321666667,,1.028,,,
2014-03-03 16:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.28,,1.181,,,
2014-03-03 17:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.238333333,,1.31,,,
2014-03-03 18:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.196666667,,1.354,,,
2014-03-03 19:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.155,,1.332,,,
2014-03-03 20:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.113333333,,1.213,,,
2014-03-03 21:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.071666667,,1.101,,,
2014-03-03 22:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.03,,0.988,,,
2014-03-03 23:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.988333333,,0.889,,,
2014-03-04 00:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.946666667,,0.837,,,
2014-03-04 01:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.905,,0.828,,,
2014-03-04 02:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.863333333,,0.881,,,
2014-03-04 03:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.821666667,,0.981,,,
2014-03-04 04:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.78,,1.076,,,
2014-03-04 05:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.738333333,,1.175,,,
2014-03-04 06:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.696666667,,1.214,,,
2014-03-04 07:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.655,,1.168,,,
2014-03-04 08:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.613333333,,1.099,,,
2014-03-04 09:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.571666667,,0.977,,,
2014-03-04 10:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.53,,0.842,,,
2014-03-04 11:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.550833333,,0.739,,,
2014-03-04 12:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.571666667,,0.719,,,
2014-03-04 13:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.5925,,0.726,,,
2014-03-04 14:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.613333333,,0.779,,,
2014-03-04 15:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.634166667,,0.866,,,
2014-03-04 16:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.655,,0.99,,,
2014-03-04 17:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.675833333,,1.144,,,
2014-03-04 18:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.696666667,,1.226,,,
2014-03-04 19:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.7175,,1.262,,,
2014-03-04 20:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.738333333,,1.261,,,
2014-03-04 21:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.759166667,,1.184,,,
2014-03-04 22:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.78,,1.071,,,
2014-03-04 23:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.800833333,,1.005,,,
2014-03-05 00:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.821666667,,0.907,,,
2014-03-05 01:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.8425,,0.882,,,
2014-03-05 02:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.863333333,,0.876,,,
2014-03-05 03:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.884166667,,0.908,,,
2014-03-05 04:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.905,,0.992,,,
2014-03-05 05:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.925833333,,1.066,,,
2014-03-05 06:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.946666667,,1.134,,,
2014-03-05 07:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.9675,,1.118,,,
2014-03-05 08:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.988333333,,1.085,,,
2014-03-05 09:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.009166667,,0.997,,,
2014-03-05 10:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.03,,0.896,,,
2014-03-05 11:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.041666667,,0.795,,,
2014-03-05 12:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.053333333,,0.741,,,
2014-03-05 13:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.065,,0.734,,,
2014-03-05 14:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.076666667,,0.744,,,
2014-03-05 15:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.088333333,,0.839,,,
2014-03-05 16:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.1,,0.961,,,
2014-03-05 17:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.111666667,,1.076,,,
2014-03-05 18:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.123333333,,1.211,,,
2014-03-05 19:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.135,,1.296,,,
2014-03-05 20:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.146666667,,1.315,,,
2014-03-05 21:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.158333333,,1.292,,,
2014-03-05 22:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.17,,1.241,,,
2014-03-05 23:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.181666667,,1.138,,,
2014-03-06 00:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.193333333,,1.059,,,
2014-03-06 01:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.205,,0.984,,,
2014-03-06 02:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.216666667,,0.937,,,
2014-03-06 03:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.228333333,,0.927,,,
2014-03-06 04:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.24,,0.941,,,
2014-03-06 05:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.251666667,,1.001,,,
2014-03-06 06:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.263333333,,1.038,,,
2014-03-06 07:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.275,,1.055,,,
2014-03-06 08:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.286666667,,1.054,,,
2014-03-06 09:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.298333333,,1.021,,,
2014-03-06 10:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.31,,0.975,,,
2014-03-06 11:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.286666667,,0.917,,,
2014-03-06 12:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.263333333,,0.859,,,
2014-03-06 13:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.24,,0.803,,,
2014-03-06 14:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.216666667,,0.778,,,
2014-03-06 15:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.193333333,,0.819,,,
2014-03-06 16:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.17,,0.9,,,
2014-03-06 17:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.146666667,,0.996,,,
2014-03-06 18:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.123333333,,1.092,,,
2014-03-06 19:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.1,,1.184,,,
2014-03-06 20:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.076666667,,1.259,,,
2014-03-06 21:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.053333333,,1.269,,,
2014-03-06 22:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.03,,1.254,,,
2014-03-06 23:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.006666667,,1.208,,,
2014-03-07 00:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.983333333,,1.138,,,
2014-03-07 01:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.96,,1.052,,,
2014-03-07 02:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.936666667,,0.992,,,
2014-03-07 03:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.913333333,,0.95,,,
2014-03-07 04:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.89,,0.933,,,
2014-03-07 05:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.866666667,,0.962,,,
2014-03-07 06:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.843333333,,0.984,,,
2014-03-07 07:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.82,,1.003,,,
2014-03-07 08:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.796666667,,1.007,,,
2014-03-07 09:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.773333333,,1.013,,,
2014-03-07 10:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.75,,0.999,,,
2014-03-07 11:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.763333333,,0.97,,,
2014-03-07 12:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.776666667,,0.904,,,
2014-03-07 13:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.79,,0.86,,,
2014-03-07 14:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.803333333,,0.812,,,
2014-03-07 15:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.816666667,,0.805,,,
2014-03-07 16:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.83,,0.848,,,
2014-03-07 17:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.843333333,,0.898,,,
2014-03-07 18:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.856666667,,0.997,,,
2014-03-07 19:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.87,,1.109,,,
2014-03-07 20:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.883333333,,1.188,,,
2014-03-07 21:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.896666667,,1.23,,,
2014-03-07 22:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.91,,1.277,,,
2014-03-07 23:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.923333333,,1.263,,,
2014-03-08 00:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.936666667,,1.226,,,
2014-03-08 01:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.95,,1.154,,,
2014-03-08 02:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.963333333,,1.074,,,
2014-03-08 03:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.976666667,,0.987,,,
2014-03-08 04:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.99,,0.924,,,
2014-03-08 05:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.003333333,,0.92,,,
2014-03-08 06:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.016666667,,0.894,,,
2014-03-08 07:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.03,,0.933,,,
2014-03-08 08:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.043333333,,0.959,,,
2014-03-08 09:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.056666667,,0.977,,,
2014-03-08 10:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.07,,0.992,,,
2014-03-08 11:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.050416667,,0.977,,,
2014-03-08 12:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.030833333,,0.945,,,
2014-03-08 13:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,2.01125,,0.897,,,
2014-03-08 14:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.991666667,,0.864,,,
2014-03-08 15:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.972083333,,0.81,,,
2014-03-08 16:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.9525,,0.795,,,
2014-03-08 17:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.932916667,,0.821,,,
2014-03-08 18:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.913333333,,0.887,,,
2014-03-08 19:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.89375,,0.99,,,
2014-03-08 20:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.874166667,,1.103,,,
2014-03-08 21:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.854583333,,1.158,,,
2014-03-08 22:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.835,,1.225,,,
2014-03-08 23:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.815416667,,1.235,,,
2014-03-09 00:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.795833333,,1.235,,,
2014-03-09 01:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.77625,,1.197,,,
2014-03-09 02:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.756666667,,1.096,,,
2014-03-09 03:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.737083333,,1.038,,,
2014-03-09 04:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.7175,,0.952,,,
2014-03-09 05:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.697916667,,0.882,,,
2014-03-09 06:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.678333333,,0.853,,,
2014-03-09 07:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.65875,,0.855,,,
2014-03-09 08:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.639166667,,0.856,,,
2014-03-09 09:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.619583333,,0.886,,,
2014-03-09 10:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.6,,0.918,,,
2014-03-09 11:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.60875,,0.969,,,
2014-03-09 12:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.6175,,0.954,,,
2014-03-09 13:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.62625,,0.929,,,
2014-03-09 14:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.635,,0.883,,,
2014-03-09 15:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.64375,,0.83,,,
2014-03-09 16:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.6525,,0.794,,,
2014-03-09 17:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.66125,,0.787,,,
2014-03-09 18:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.67,,0.794,,,
2014-03-09 19:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.67875,,0.862,,,
2014-03-09 20:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.6875,,0.941,,,
2014-03-09 21:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.69625,,1.056,,,
2014-03-09 22:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.705,,1.152,,,
2014-03-09 23:00:00,0.499,0.3,1670,167,1,0.1,1.5,0.15,0.1,,,,,,,,,,1.71375,,1.232,,,
